"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
NA,0,"MI","White","less than $20,000","Female","65+","high school graduate","January","2012","Kaiser"
0,0,"AZ","Hispanic","$20,000-$40,000","Male","30-44","some college","January","2012","Kaiser"
1,0,"AR","White",NA,"Female","18-29","postgraduate","January","2012","Kaiser"
0,0,"AZ","Hispanic","less than $20,000","Male","30-44","high school graduate","January","2012","Kaiser"
0,0,"NE","White",NA,"Female","65+","high school graduate","January","2012","Kaiser"
0,0,"MN","White",NA,"Male","45-64","some college","January","2012","Kaiser"
0,0,"OR","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","January","2012","Kaiser"
NA,0,"TX","White","$40,000-$75,000","Male","30-44","less than a high school education","January","2012","Kaiser"
NA,0,"LA","Black","$40,000-$75,000","Female","30-44","some college","January","2012","Kaiser"
0,0,"OR","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","January","2012","Kaiser"
1,NA,"FL",NA,NA,"Female",NA,NA,"January","2012","Kaiser"
0,0,"WA","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","January","2012","Kaiser"
0,0,"IN","White","$40,000-$75,000","Female","45-64","high school graduate","January","2012","Kaiser"
NA,0,"TX","White","$20,000-$40,000","Female","30-44","high school graduate","January","2012","Kaiser"
0,NA,"NC",NA,NA,"Female","30-44",NA,"January","2012","Kaiser"
0,0,"PA","Black","$20,000-$40,000","Male","30-44","some college","January","2012","Kaiser"
1,0,"CA","White","$20,000-$40,000","Female","45-64","college graduate","January","2012","Kaiser"
1,1,"MA","White","$75,000+","Female","45-64","college graduate","January","2012","Kaiser"
1,NA,"TN",NA,NA,"Male",NA,NA,"January","2012","Kaiser"
NA,0,"MO","White","$75,000+","Male","45-64","high school graduate","January","2012","Kaiser"
0,NA,"NC",NA,NA,"Male",NA,NA,"January","2012","Kaiser"
1,0,"HI","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","January","2012","Kaiser"
0,NA,"OK",NA,NA,"Male",NA,NA,"January","2012","Kaiser"
0,0,"MD","Black","$20,000-$40,000","Male","30-44","some college","January","2012","Kaiser"
0,0,"NC","Black","$20,000-$40,000","Male","18-29","less than a high school education","January","2012","Kaiser"
1,NA,"FL",NA,NA,"Male",NA,NA,"January","2012","Kaiser"
0,0,"CO","White",NA,"Male","18-29","high school graduate","January","2012","Kaiser"
1,0,"CA","Black","less than $20,000","Male","45-64","less than a high school education","January","2012","Kaiser"
1,NA,"MT",NA,NA,"Male",NA,NA,"January","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Female","30-44","some college","January","2012","Kaiser"
0,0,"NM","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","January","2012","Kaiser"
NA,0,"NC","White","$40,000-$75,000","Male","18-29","high school graduate","January","2012","Kaiser"
1,NA,"WV","White","less than $20,000","Female","45-64","high school graduate","January","2012","Kaiser"
0,0,"IN","White","$75,000+","Female","45-64","college graduate","January","2012","Kaiser"
0,0,"MS","White","$20,000-$40,000","Male","65+","some college","January","2012","Kaiser"
0,0,"GA","White","$20,000-$40,000","Female","45-64","postgraduate","January","2012","Kaiser"
0,0,"NJ","White","$20,000-$40,000","Female","18-29","some college","January","2012","Kaiser"
0,0,"IL","White","$40,000-$75,000","Female","45-64","high school graduate","January","2012","Kaiser"
1,0,"MI","White","$75,000+","Male","45-64","college graduate","January","2012","Kaiser"
0,0,"NJ","White","$75,000+","Male","45-64","high school graduate","January","2012","Kaiser"
NA,0,"LA","Black",NA,"Female","18-29","high school graduate","January","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","18-29","some college","January","2012","Kaiser"
NA,1,"NJ","White","$40,000-$75,000","Male","30-44","some college","January","2012","Kaiser"
0,1,"VA","White",NA,"Male","65+","college graduate","January","2012","Kaiser"
1,0,"NJ","Other","$40,000-$75,000","Male","30-44","postgraduate","January","2012","Kaiser"
1,0,"OR","Black","$40,000-$75,000","Female","30-44","college graduate","January","2012","Kaiser"
NA,1,"TN","White","$20,000-$40,000","Female","45-64","less than a high school education","January","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Female","45-64","postgraduate","January","2012","Kaiser"
1,0,"LA","Black",NA,"Male","45-64","less than a high school education","January","2012","Kaiser"
0,0,"NY","Black","less than $20,000","Male","45-64","less than a high school education","January","2012","Kaiser"
1,0,"NY","White",NA,"Female","45-64","postgraduate","January","2012","Kaiser"
0,0,"MI","White","$20,000-$40,000","Male","45-64","some college","January","2012","Kaiser"
0,0,"NJ","White","$75,000+","Male","45-64","some college","January","2012","Kaiser"
0,1,"AL","White","$75,000+","Female","45-64","high school graduate","January","2012","Kaiser"
0,1,"PA","White","$40,000-$75,000","Female","45-64","high school graduate","January","2012","Kaiser"
1,0,"IL","Black","$75,000+","Female","30-44","some college","January","2012","Kaiser"
0,NA,"MI","White",NA,"Male","30-44","some college","January","2012","Kaiser"
1,0,"CA","White",NA,"Female","45-64","college graduate","January","2012","Kaiser"
0,0,"MO","White","$40,000-$75,000","Male","30-44","some college","January","2012","Kaiser"
1,0,"MS","Black","less than $20,000","Female","45-64","high school graduate","January","2012","Kaiser"
NA,NA,"MI","Black","less than $20,000","Female","65+","some college","January","2012","Kaiser"
1,0,"KY","White","$20,000-$40,000","Male","65+","less than a high school education","January","2012","Kaiser"
NA,0,"CA","Hispanic","$40,000-$75,000","Male","45-64","less than a high school education","January","2012","Kaiser"
0,0,"TX","Hispanic","less than $20,000","Male","30-44","less than a high school education","January","2012","Kaiser"
1,NA,"TN","White","less than $20,000","Male","45-64","less than a high school education","January","2012","Kaiser"
1,0,"PA","White","less than $20,000","Female","65+","high school graduate","January","2012","Kaiser"
1,0,"LA","Black","$40,000-$75,000","Female","45-64","some college","January","2012","Kaiser"
0,0,"NY","White","$40,000-$75,000","Female","65+","postgraduate","January","2012","Kaiser"
0,NA,"NC","White",NA,"Male","45-64",NA,"January","2012","Kaiser"
0,0,"CT","White","$75,000+","Male","30-44","postgraduate","January","2012","Kaiser"
NA,NA,"GA",NA,NA,"Female",NA,NA,"January","2012","Kaiser"
NA,0,"NJ","Black","$20,000-$40,000","Female","18-29","high school graduate","January","2012","Kaiser"
1,NA,"MA","Hispanic","less than $20,000","Female","45-64","less than a high school education","January","2012","Kaiser"
NA,0,"FL","Black","less than $20,000","Female","45-64","high school graduate","January","2012","Kaiser"
0,NA,"FL",NA,"$20,000-$40,000","Female","30-44","some college","January","2012","Kaiser"
1,0,"NJ","Hispanic","$20,000-$40,000","Female","30-44","less than a high school education","January","2012","Kaiser"
0,0,"PA",NA,"$75,000+","Female","45-64","high school graduate","January","2012","Kaiser"
NA,0,"IL","Other","$40,000-$75,000","Male","45-64","postgraduate","January","2012","Kaiser"
1,0,"LA","Hispanic","$75,000+","Female","45-64","some college","January","2012","Kaiser"
1,0,"NY","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","January","2012","Kaiser"
1,0,"CT","Hispanic","$20,000-$40,000","Male","65+","high school graduate","January","2012","Kaiser"
1,0,"CA","White","$20,000-$40,000","Female","45-64","some college","January","2012","Kaiser"
0,1,"PA","White","$75,000+","Male","45-64","college graduate","January","2012","Kaiser"
1,0,"CT","White","$75,000+","Female","45-64","postgraduate","January","2012","Kaiser"
1,0,"MO","Black","$20,000-$40,000","Male","18-29","some college","January","2012","Kaiser"
0,1,"UT","White","$40,000-$75,000","Female","45-64","some college","January","2012","Kaiser"
1,0,"KY","White",NA,"Female","65+","some college","January","2012","Kaiser"
NA,0,"CA","Hispanic","$40,000-$75,000","Male","30-44","college graduate","January","2012","Kaiser"
0,0,"CO","White","$20,000-$40,000","Female","45-64","postgraduate","January","2012","Kaiser"
0,0,"IA","Other","less than $20,000","Male","18-29","high school graduate","January","2012","Kaiser"
0,0,"NY","White","$40,000-$75,000","Female","30-44","high school graduate","January","2012","Kaiser"
NA,0,"NV","White","$40,000-$75,000","Female","45-64","postgraduate","January","2012","Kaiser"
1,0,"OR","White","less than $20,000","Male","45-64","college graduate","January","2012","Kaiser"
1,0,"CO","White","$20,000-$40,000","Female","30-44","college graduate","January","2012","Kaiser"
1,0,"WI","White","$40,000-$75,000","Female","65+","college graduate","January","2012","Kaiser"
0,0,"FL","White","$75,000+","Male","45-64","postgraduate","January","2012","Kaiser"
0,0,"MS","Black",NA,"Female","30-44","some college","January","2012","Kaiser"
0,0,"IN","White","$75,000+","Female","30-44","some college","January","2012","Kaiser"
0,1,"OH","White","$75,000+","Male","45-64","college graduate","January","2012","Kaiser"
0,1,"TX","White",NA,"Female","65+","high school graduate","January","2012","Kaiser"
0,1,"GA","White","$40,000-$75,000","Female","65+","high school graduate","January","2012","Kaiser"
0,0,"IN","White","$40,000-$75,000","Female","45-64","college graduate","January","2012","Kaiser"
0,1,"AR","White","$40,000-$75,000","Male","45-64","less than a high school education","January","2012","Kaiser"
0,0,"MI","White","$40,000-$75,000","Male","45-64","college graduate","January","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Female","30-44","some college","January","2012","Kaiser"
1,1,"IL","Other","less than $20,000","Male","18-29","some college","January","2012","Kaiser"
1,0,"MS","Black","$40,000-$75,000","Female","45-64","some college","January","2012","Kaiser"
0,0,"SC","White","$20,000-$40,000","Male","18-29","some college","January","2012","Kaiser"
1,1,"CT","White","less than $20,000","Female","65+","some college","January","2012","Kaiser"
0,1,"AZ","White","$75,000+","Male","65+","postgraduate","January","2012","Kaiser"
1,0,"CA","Other",NA,"Female","45-64","high school graduate","January","2012","Kaiser"
1,0,"IN","White",NA,"Female","45-64","college graduate","January","2012","Kaiser"
1,0,"NE","White","$75,000+","Female","45-64","postgraduate","January","2012","Kaiser"
NA,NA,"CA","Hispanic",NA,"Female","30-44","high school graduate","January","2012","Kaiser"
1,0,"SC","White","less than $20,000","Female","45-64","college graduate","January","2012","Kaiser"
1,0,"LA","White","$75,000+","Female","45-64","postgraduate","January","2012","Kaiser"
1,0,"MI","White","$40,000-$75,000","Female","65+","postgraduate","January","2012","Kaiser"
1,0,"ME","White",NA,"Male","45-64","college graduate","January","2012","Kaiser"
1,0,"MA","White","$75,000+","Male","45-64","postgraduate","January","2012","Kaiser"
0,1,"TX","White",NA,"Female","65+","high school graduate","January","2012","Kaiser"
0,0,"NJ","White",NA,"Female","65+","some college","January","2012","Kaiser"
NA,1,"FL","White",NA,"Male","65+","postgraduate","January","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Female","65+","postgraduate","January","2012","Kaiser"
1,0,"NY","White","$20,000-$40,000","Female","65+","some college","January","2012","Kaiser"
0,1,"CA","White","$20,000-$40,000","Male","65+","some college","January","2012","Kaiser"
NA,1,"MI","White","$40,000-$75,000","Female","45-64","some college","January","2012","Kaiser"
1,0,"CA","White","less than $20,000","Male","45-64","postgraduate","January","2012","Kaiser"
0,1,"CA","White","$75,000+","Male","45-64","college graduate","January","2012","Kaiser"
0,1,"CO","White","$40,000-$75,000","Male","45-64","high school graduate","January","2012","Kaiser"
NA,0,"MI","Black","less than $20,000","Male","45-64","less than a high school education","January","2012","Kaiser"
1,1,"FL","White","less than $20,000","Male","45-64","some college","January","2012","Kaiser"
0,0,"AL","White",NA,"Female","45-64","college graduate","January","2012","Kaiser"
1,NA,"FL","Hispanic","less than $20,000","Female","30-44","less than a high school education","January","2012","Kaiser"
0,0,"IN","White",NA,"Female","45-64","college graduate","January","2012","Kaiser"
1,0,"WI","White","$20,000-$40,000","Female","65+","some college","January","2012","Kaiser"
1,0,"WI","White","$75,000+","Male","45-64","postgraduate","January","2012","Kaiser"
1,0,"IL","White","$40,000-$75,000","Male","45-64","high school graduate","January","2012","Kaiser"
0,1,"CA","White",NA,"Female","45-64","high school graduate","January","2012","Kaiser"
0,1,"VA","White","$75,000+","Female","65+","some college","January","2012","Kaiser"
0,1,"NC","White","$75,000+","Female","45-64","some college","January","2012","Kaiser"
0,0,"IL",NA,NA,"Female","65+","some college","January","2012","Kaiser"
0,0,"PA","White","$75,000+","Male","65+","postgraduate","January","2012","Kaiser"
1,0,"FL","White","$75,000+","Male","45-64","postgraduate","January","2012","Kaiser"
1,0,"CT","White","$75,000+","Female","45-64","postgraduate","January","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","18-29","college graduate","January","2012","Kaiser"
0,0,"IL","White","$20,000-$40,000","Female","45-64","some college","January","2012","Kaiser"
1,1,"TX","Hispanic","$20,000-$40,000","Female","18-29","less than a high school education","January","2012","Kaiser"
0,1,"TX","White","$40,000-$75,000","Male","65+","postgraduate","January","2012","Kaiser"
0,1,"ME","White","less than $20,000","Female","65+","some college","January","2012","Kaiser"
1,0,"IL","White",NA,"Male","45-64","postgraduate","January","2012","Kaiser"
NA,NA,"LA","White","less than $20,000","Male","18-29","less than a high school education","January","2012","Kaiser"
0,0,"WY","White","$20,000-$40,000","Female","30-44","high school graduate","January","2012","Kaiser"
1,1,"CA","White","$75,000+","Male","30-44","college graduate","January","2012","Kaiser"
0,1,"CA","White","$75,000+","Female","45-64","some college","January","2012","Kaiser"
1,0,"VA","White","$75,000+","Male","45-64","college graduate","January","2012","Kaiser"
NA,0,"CA","Black","$40,000-$75,000","Male","45-64","high school graduate","January","2012","Kaiser"
NA,1,"FL","White",NA,"Female","45-64","postgraduate","January","2012","Kaiser"
1,0,"MI","Hispanic",NA,"Male","30-44","postgraduate","January","2012","Kaiser"
1,0,"WI","White","$20,000-$40,000","Female","30-44","college graduate","January","2012","Kaiser"
1,0,"TX",NA,NA,"Female",NA,NA,"January","2012","Kaiser"
1,NA,"AZ",NA,NA,"Male",NA,NA,"January","2012","Kaiser"
0,NA,"TX","White",NA,"Male","65+","high school graduate","January","2012","Kaiser"
1,0,"PA","White","$40,000-$75,000","Female","65+","some college","January","2012","Kaiser"
NA,1,"WA","White","$40,000-$75,000","Female","65+","college graduate","January","2012","Kaiser"
0,0,"TN","Black","$20,000-$40,000","Male","30-44","some college","January","2012","Kaiser"
1,0,"NH","White","$40,000-$75,000","Female","30-44","postgraduate","January","2012","Kaiser"
NA,0,"NY","Hispanic","$40,000-$75,000","Male","30-44","college graduate","January","2012","Kaiser"
0,1,"LA","White","$40,000-$75,000","Female","45-64","college graduate","January","2012","Kaiser"
1,0,"GA","White","$40,000-$75,000","Female","45-64","college graduate","January","2012","Kaiser"
0,1,"FL","White","$75,000+","Male","45-64","college graduate","January","2012","Kaiser"
NA,0,"NY","White","$75,000+","Male","65+","postgraduate","January","2012","Kaiser"
1,0,"NH","White","$75,000+","Male","45-64","college graduate","January","2012","Kaiser"
0,1,"NC","White","$20,000-$40,000","Female","65+","college graduate","January","2012","Kaiser"
1,0,"IA","White","$20,000-$40,000","Female","65+","postgraduate","January","2012","Kaiser"
0,0,"TN","White","$40,000-$75,000","Male","30-44","high school graduate","January","2012","Kaiser"
1,0,"MO","White","$40,000-$75,000","Male","18-29","postgraduate","January","2012","Kaiser"
0,0,"CA","White","$75,000+","Female","45-64","some college","January","2012","Kaiser"
0,1,"GA","White","$40,000-$75,000","Male","45-64","college graduate","January","2012","Kaiser"
0,1,"OH","White","$75,000+","Male","65+","college graduate","January","2012","Kaiser"
1,0,"TX","Black",NA,"Male","30-44","college graduate","January","2012","Kaiser"
0,1,"NC","White","less than $20,000","Male","45-64","some college","January","2012","Kaiser"
NA,NA,"CA","Hispanic","less than $20,000","Male","18-29","high school graduate","January","2012","Kaiser"
1,0,"PA","Hispanic","less than $20,000","Female","30-44","high school graduate","January","2012","Kaiser"
0,0,"TX","White","less than $20,000","Female","18-29","less than a high school education","January","2012","Kaiser"
1,0,"CA","Black","less than $20,000","Female","45-64","high school graduate","January","2012","Kaiser"
0,1,"TX","White","$75,000+","Male","65+","college graduate","January","2012","Kaiser"
0,0,"NJ","White",NA,"Male","65+",NA,"January","2012","Kaiser"
NA,NA,"IL","White",NA,"Male","30-44","college graduate","January","2012","Kaiser"
0,1,"MI","White",NA,"Female","30-44","college graduate","January","2012","Kaiser"
1,0,"VA","White","$40,000-$75,000","Female","45-64","college graduate","January","2012","Kaiser"
1,0,"KY","Hispanic","less than $20,000","Female","30-44","less than a high school education","January","2012","Kaiser"
0,0,"TX","Hispanic","$40,000-$75,000","Male","18-29","postgraduate","January","2012","Kaiser"
1,0,"MN","White","$40,000-$75,000","Female","30-44","less than a high school education","January","2012","Kaiser"
1,1,"NH","White","$75,000+","Female","45-64","college graduate","January","2012","Kaiser"
0,0,"OH","White",NA,"Male","65+","some college","January","2012","Kaiser"
1,0,"VA","Black","$20,000-$40,000","Female","65+","high school graduate","January","2012","Kaiser"
1,0,"MN","White","$40,000-$75,000","Female","65+","some college","January","2012","Kaiser"
NA,0,"NE","White","$20,000-$40,000","Female","45-64","some college","January","2012","Kaiser"
1,0,"OH","White","$75,000+","Male","65+","postgraduate","January","2012","Kaiser"
NA,NA,"NM",NA,NA,"Male",NA,NA,"January","2012","Kaiser"
0,0,"RI","White","$40,000-$75,000","Female","45-64","some college","January","2012","Kaiser"
1,0,"MI","Black","$40,000-$75,000","Female","45-64","college graduate","January","2012","Kaiser"
0,1,"TN","White","less than $20,000","Female","65+","high school graduate","January","2012","Kaiser"
1,0,"NJ","White","$40,000-$75,000","Male","65+","college graduate","January","2012","Kaiser"
1,0,"IL","White","$20,000-$40,000","Female","45-64","some college","January","2012","Kaiser"
0,0,"IL","White","$75,000+","Male","30-44","high school graduate","January","2012","Kaiser"
0,0,"WA","White","$20,000-$40,000","Female","65+","some college","January","2012","Kaiser"
1,0,"MS","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","January","2012","Kaiser"
0,1,"PA","White","$20,000-$40,000","Female","45-64","high school graduate","January","2012","Kaiser"
NA,0,"PA","White","less than $20,000","Female","18-29","high school graduate","January","2012","Kaiser"
NA,0,"NC","White","$20,000-$40,000","Male","45-64","high school graduate","January","2012","Kaiser"
0,0,"CA","Hispanic","less than $20,000","Male","30-44","high school graduate","January","2012","Kaiser"
NA,0,"KY","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","January","2012","Kaiser"
1,NA,"KY","White","$20,000-$40,000","Male","18-29","less than a high school education","January","2012","Kaiser"
NA,0,"AL","Black",NA,"Male","18-29","high school graduate","January","2012","Kaiser"
1,1,"VA","White","$40,000-$75,000","Female","30-44","some college","January","2012","Kaiser"
1,0,"IN","White","$40,000-$75,000","Male","65+","some college","January","2012","Kaiser"
1,0,"CA","Other","$20,000-$40,000","Male","45-64","some college","January","2012","Kaiser"
1,0,"NH","White",NA,"Male","65+","postgraduate","January","2012","Kaiser"
0,0,"PA","Black",NA,"Female","45-64","high school graduate","January","2012","Kaiser"
NA,0,"MT","White","$20,000-$40,000","Female","30-44","college graduate","January","2012","Kaiser"
0,0,"FL","White","less than $20,000","Female","30-44","high school graduate","January","2012","Kaiser"
1,0,"LA","Black","less than $20,000","Female","45-64","high school graduate","January","2012","Kaiser"
1,0,"OK","White",NA,"Female","18-29","college graduate","January","2012","Kaiser"
0,1,"IN",NA,NA,"Female","30-44","postgraduate","January","2012","Kaiser"
0,1,"MD","White",NA,"Male","45-64","college graduate","January","2012","Kaiser"
0,NA,"MO",NA,NA,"Female","45-64",NA,"January","2012","Kaiser"
0,1,"NJ","White",NA,"Male","45-64","some college","January","2012","Kaiser"
0,0,"WA","White","$75,000+","Male","45-64","some college","January","2012","Kaiser"
0,1,"CA","White","$40,000-$75,000","Male","18-29","high school graduate","January","2012","Kaiser"
0,0,"IA","White",NA,"Male","45-64","college graduate","January","2012","Kaiser"
0,NA,"IL","White","$20,000-$40,000","Male","30-44","postgraduate","January","2012","Kaiser"
1,0,"WY","White","$40,000-$75,000","Female","30-44","postgraduate","January","2012","Kaiser"
0,0,"CO","White","$20,000-$40,000","Female","65+","college graduate","January","2012","Kaiser"
1,0,"AL","White","less than $20,000","Female","18-29","high school graduate","January","2012","Kaiser"
1,0,"NY","White","$20,000-$40,000","Male","45-64","high school graduate","January","2012","Kaiser"
NA,0,"TX","Hispanic",NA,"Female","18-29","college graduate","January","2012","Kaiser"
0,0,"CA","Black","less than $20,000","Female","65+","high school graduate","January","2012","Kaiser"
0,1,"WA","White","$20,000-$40,000","Female","45-64","some college","January","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","30-44","postgraduate","January","2012","Kaiser"
NA,1,"IN","White","$40,000-$75,000","Female","45-64","college graduate","January","2012","Kaiser"
0,0,"FL","Hispanic","$20,000-$40,000","Male","18-29","college graduate","January","2012","Kaiser"
1,0,"CT","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","January","2012","Kaiser"
0,NA,"SC","White","less than $20,000","Female","45-64","high school graduate","January","2012","Kaiser"
NA,0,"CA","Black","less than $20,000","Female","30-44","high school graduate","January","2012","Kaiser"
1,1,"NJ","Hispanic","$40,000-$75,000","Male","18-29","less than a high school education","January","2012","Kaiser"
