"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
0,1,"NJ","White","$20,000-$40,000","Female","30-44","postgraduate","October","2012","Kaiser"
NA,0,"NJ","Hispanic",NA,"Female","18-29","some college","October","2012","Kaiser"
1,1,"FL","Hispanic","$75,000+","Male","30-44","high school graduate","October","2012","Kaiser"
0,1,"TN","White","$75,000+","Female","30-44","college graduate","October","2012","Kaiser"
1,0,"SC","White","$75,000+","Male","45-64","college graduate","October","2012","Kaiser"
0,1,"PA","White","$40,000-$75,000","Male","65+","postgraduate","October","2012","Kaiser"
1,0,"FL","Black","$75,000+","Female","30-44","some college","October","2012","Kaiser"
NA,1,"TN","White","$40,000-$75,000","Male","45-64","college graduate","October","2012","Kaiser"
NA,0,"NY","White","$40,000-$75,000","Male","18-29","postgraduate","October","2012","Kaiser"
0,0,"KY","White",NA,"Male","45-64","college graduate","October","2012","Kaiser"
1,0,"FL","White","$20,000-$40,000","Male","45-64","some college","October","2012","Kaiser"
1,0,"TN","White","$20,000-$40,000","Male","30-44","high school graduate","October","2012","Kaiser"
0,0,"OH","White","$20,000-$40,000","Female","30-44","college graduate","October","2012","Kaiser"
NA,0,"FL","Hispanic","$40,000-$75,000","Male","45-64","high school graduate","October","2012","Kaiser"
1,0,"PA","White","$75,000+","Female","45-64","high school graduate","October","2012","Kaiser"
NA,0,"SC","Hispanic","$40,000-$75,000","Female","30-44","some college","October","2012","Kaiser"
0,0,"NJ","White","$40,000-$75,000","Female","45-64","high school graduate","October","2012","Kaiser"
1,0,"OH","White","$40,000-$75,000","Female","18-29","college graduate","October","2012","Kaiser"
0,0,"NY","White","$75,000+","Male","45-64","postgraduate","October","2012","Kaiser"
0,0,"MA","White","$75,000+","Male","65+","college graduate","October","2012","Kaiser"
1,0,"AR","White","$20,000-$40,000","Male","18-29","some college","October","2012","Kaiser"
NA,0,"MO","Other","$75,000+","Male","30-44","postgraduate","October","2012","Kaiser"
NA,1,"KY","Black","$20,000-$40,000","Male","45-64","high school graduate","October","2012","Kaiser"
0,NA,"FL","White","less than $20,000","Male","30-44","high school graduate","October","2012","Kaiser"
0,0,"NJ","White","$40,000-$75,000","Male","45-64","high school graduate","October","2012","Kaiser"
0,NA,"NY","White",NA,"Female","30-44",NA,"October","2012","Kaiser"
1,0,"MA","Black","$75,000+","Female","18-29","college graduate","October","2012","Kaiser"
NA,0,"GA","Black","$20,000-$40,000","Male","45-64","less than a high school education","October","2012","Kaiser"
0,1,"VA","White","$75,000+","Male","45-64","postgraduate","October","2012","Kaiser"
0,0,"ME","White","$20,000-$40,000","Male","18-29","some college","October","2012","Kaiser"
0,1,"WI","White","$75,000+","Male","18-29","some college","October","2012","Kaiser"
NA,NA,"PA","White","$40,000-$75,000","Female","30-44","college graduate","October","2012","Kaiser"
1,0,"LA","Black","less than $20,000","Male","18-29","college graduate","October","2012","Kaiser"
0,0,"NY","Other","$75,000+","Male","65+","postgraduate","October","2012","Kaiser"
0,0,"NY","White","$75,000+","Female","65+","postgraduate","October","2012","Kaiser"
NA,0,"VA","Other",NA,"Female","18-29","high school graduate","October","2012","Kaiser"
1,0,"SC","White","$40,000-$75,000","Male","45-64","college graduate","October","2012","Kaiser"
1,1,"KY","White","$40,000-$75,000","Female","45-64","high school graduate","October","2012","Kaiser"
0,0,"OK","White","$20,000-$40,000","Female","18-29","postgraduate","October","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Male","30-44","college graduate","October","2012","Kaiser"
0,0,"WV","White","less than $20,000","Female","30-44","high school graduate","October","2012","Kaiser"
0,0,"FL","Other","$75,000+","Female","30-44","postgraduate","October","2012","Kaiser"
1,0,"NC","Black","$40,000-$75,000","Female","45-64","college graduate","October","2012","Kaiser"
1,0,"FL","Black","$20,000-$40,000","Female","45-64","high school graduate","October","2012","Kaiser"
1,0,"IL","Other","$20,000-$40,000","Male","18-29","postgraduate","October","2012","Kaiser"
1,0,"DC","White","$75,000+","Male","45-64","postgraduate","October","2012","Kaiser"
NA,0,"NJ","Hispanic","$20,000-$40,000","Male","45-64",NA,"October","2012","Kaiser"
1,0,"MD","White","$75,000+","Male","45-64","college graduate","October","2012","Kaiser"
NA,0,"GA","White","$75,000+","Male","18-29","some college","October","2012","Kaiser"
1,0,"PA","White",NA,"Male","30-44","postgraduate","October","2012","Kaiser"
1,1,"NY","White","$75,000+","Male","45-64","college graduate","October","2012","Kaiser"
0,0,"PA","White","$20,000-$40,000","Female","45-64","high school graduate","October","2012","Kaiser"
0,0,"NC","White","$20,000-$40,000","Female","65+","some college","October","2012","Kaiser"
0,0,"TN","White","$20,000-$40,000","Male","30-44","some college","October","2012","Kaiser"
0,0,"FL","White",NA,"Female","18-29","postgraduate","October","2012","Kaiser"
0,0,"MI","White",NA,"Male","18-29","high school graduate","October","2012","Kaiser"
0,0,"NY","White",NA,"Male","30-44","postgraduate","October","2012","Kaiser"
1,0,"GA","Black","less than $20,000","Female","18-29","high school graduate","October","2012","Kaiser"
0,0,"PA","White","$75,000+","Male","45-64","some college","October","2012","Kaiser"
0,1,"NC","White","$20,000-$40,000","Male","45-64","some college","October","2012","Kaiser"
NA,0,"GA","Black","$20,000-$40,000","Male","65+","less than a high school education","October","2012","Kaiser"
0,0,"IL","Black","$40,000-$75,000","Male","45-64","college graduate","October","2012","Kaiser"
0,0,"KY","White","$40,000-$75,000","Male","45-64","some college","October","2012","Kaiser"
0,1,"OH","White","$40,000-$75,000","Male","30-44","college graduate","October","2012","Kaiser"
NA,0,"IL","White","$40,000-$75,000","Female","45-64","some college","October","2012","Kaiser"
1,0,"RI","White","less than $20,000","Male","18-29","some college","October","2012","Kaiser"
1,NA,"FL","Hispanic","$20,000-$40,000","Female","18-29","college graduate","October","2012","Kaiser"
1,1,"NY","White","$75,000+","Female","45-64","postgraduate","October","2012","Kaiser"
NA,0,"NC","Black",NA,"Male","18-29","less than a high school education","October","2012","Kaiser"
NA,0,"NY","White","$75,000+","Male","65+","college graduate","October","2012","Kaiser"
0,1,"KY","White","$20,000-$40,000","Female","65+","high school graduate","October","2012","Kaiser"
NA,1,"VA","White","$20,000-$40,000","Female","30-44","some college","October","2012","Kaiser"
0,1,"NC","White","$75,000+","Female","45-64","college graduate","October","2012","Kaiser"
1,0,"VA","White",NA,"Female","18-29","high school graduate","October","2012","Kaiser"
0,0,"PA","White","$20,000-$40,000","Female","45-64","less than a high school education","October","2012","Kaiser"
0,0,"KY","White","$40,000-$75,000","Male","30-44","college graduate","October","2012","Kaiser"
0,1,"TN","White","$75,000+","Male","45-64","some college","October","2012","Kaiser"
1,0,"IL","White","$40,000-$75,000","Female","45-64","some college","October","2012","Kaiser"
0,0,"FL","White","$75,000+","Female","30-44","college graduate","October","2012","Kaiser"
NA,1,"AL","White","$40,000-$75,000","Female","45-64","some college","October","2012","Kaiser"
NA,0,"TX",NA,NA,"Male",NA,"postgraduate","October","2012","Kaiser"
1,0,"AZ","White","$75,000+","Female","30-44","college graduate","October","2012","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Male","45-64","college graduate","October","2012","Kaiser"
1,0,"PA","White","$75,000+","Male","30-44","postgraduate","October","2012","Kaiser"
1,NA,"TX","Hispanic","$40,000-$75,000","Female","18-29","less than a high school education","October","2012","Kaiser"
NA,0,"LA","Black","less than $20,000","Female","18-29","less than a high school education","October","2012","Kaiser"
1,1,"LA","Black","$40,000-$75,000","Male","18-29","high school graduate","October","2012","Kaiser"
1,0,"TX","White","$75,000+","Female","45-64","postgraduate","October","2012","Kaiser"
0,1,"KY","White",NA,"Female","65+","high school graduate","October","2012","Kaiser"
1,0,"NY","Hispanic","$75,000+","Male","30-44","college graduate","October","2012","Kaiser"
0,1,"AZ","White","$75,000+","Male","65+","high school graduate","October","2012","Kaiser"
1,0,"MO","White","$75,000+","Male","65+","postgraduate","October","2012","Kaiser"
NA,NA,"NM","White","$75,000+","Female","30-44","postgraduate","October","2012","Kaiser"
NA,1,"FL",NA,"less than $20,000","Male","45-64","some college","October","2012","Kaiser"
NA,0,"MT","White","$20,000-$40,000","Male","18-29","high school graduate","October","2012","Kaiser"
1,0,"TX","White","$75,000+","Male","45-64","postgraduate","October","2012","Kaiser"
0,1,"IL","Hispanic","$40,000-$75,000","Male","45-64","high school graduate","October","2012","Kaiser"
NA,0,"CA","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","October","2012","Kaiser"
0,1,"NH","Hispanic","$75,000+","Male","18-29","college graduate","October","2012","Kaiser"
NA,0,"OH","White","less than $20,000","Female","45-64","high school graduate","October","2012","Kaiser"
0,1,"CA","White","$75,000+","Male","45-64","postgraduate","October","2012","Kaiser"
1,0,"UT","White","$75,000+","Male","45-64","postgraduate","October","2012","Kaiser"
0,0,"CO","White","$75,000+","Male","45-64","college graduate","October","2012","Kaiser"
0,1,"OH","White","$40,000-$75,000","Male","30-44","college graduate","October","2012","Kaiser"
0,0,"MI","White","$40,000-$75,000","Male","30-44","some college","October","2012","Kaiser"
0,1,"OH","White","$75,000+","Female","45-64","postgraduate","October","2012","Kaiser"
1,0,"VA","Other","$40,000-$75,000","Male","45-64","postgraduate","October","2012","Kaiser"
1,0,"FL","Black","$20,000-$40,000","Male","45-64","some college","October","2012","Kaiser"
1,0,"CA","Other","$40,000-$75,000","Male","18-29","some college","October","2012","Kaiser"
1,0,"FL","Black","less than $20,000","Female","18-29","some college","October","2012","Kaiser"
NA,0,"WA","White","$40,000-$75,000","Male","45-64","some college","October","2012","Kaiser"
0,1,"MN","White","$40,000-$75,000","Male","18-29","some college","October","2012","Kaiser"
0,1,"CA","Hispanic","$75,000+","Male","45-64","postgraduate","October","2012","Kaiser"
0,0,"AR","White","$20,000-$40,000","Female","65+","high school graduate","October","2012","Kaiser"
NA,0,"HI","Other","$20,000-$40,000","Male","45-64","college graduate","October","2012","Kaiser"
0,0,"CA","White","$20,000-$40,000","Female","45-64","high school graduate","October","2012","Kaiser"
0,0,"MT","White","$75,000+","Female","65+","postgraduate","October","2012","Kaiser"
0,1,"LA","White","$75,000+","Male","65+","college graduate","October","2012","Kaiser"
1,0,"VA","Black","less than $20,000","Female","30-44","some college","October","2012","Kaiser"
1,0,"DC","Black","$75,000+","Female","45-64","college graduate","October","2012","Kaiser"
0,0,"TX","Hispanic","$75,000+","Male","30-44","college graduate","October","2012","Kaiser"
0,0,"WA","White","$40,000-$75,000","Male","45-64","college graduate","October","2012","Kaiser"
1,0,"CA","White","$75,000+","Female","30-44","postgraduate","October","2012","Kaiser"
0,0,"OK","White","$75,000+","Female","30-44","postgraduate","October","2012","Kaiser"
0,0,"TX","White","$75,000+","Male","30-44","postgraduate","October","2012","Kaiser"
1,0,"NV","White",NA,"Male","45-64","postgraduate","October","2012","Kaiser"
NA,0,"WA","White","less than $20,000","Male","45-64","college graduate","October","2012","Kaiser"
0,1,"OH","White","$20,000-$40,000","Male","30-44","some college","October","2012","Kaiser"
NA,0,"NY","White",NA,"Male","45-64","college graduate","October","2012","Kaiser"
0,0,"PA","White","$75,000+","Female","18-29","less than a high school education","October","2012","Kaiser"
NA,0,"NY","Other","less than $20,000","Male","18-29","high school graduate","October","2012","Kaiser"
0,0,"PA","White","less than $20,000","Female","18-29","less than a high school education","October","2012","Kaiser"
1,0,"NV","White","less than $20,000","Female","45-64","high school graduate","October","2012","Kaiser"
1,0,"ID","White","$20,000-$40,000","Male","45-64","high school graduate","October","2012","Kaiser"
1,0,"IL","White","$75,000+","Male","18-29","some college","October","2012","Kaiser"
1,0,"PA","Black","$20,000-$40,000","Female","45-64","high school graduate","October","2012","Kaiser"
0,1,"MN","White",NA,"Female","30-44","some college","October","2012","Kaiser"
0,0,"NJ","Hispanic","less than $20,000","Male","18-29","high school graduate","October","2012","Kaiser"
0,1,"NE","White","$75,000+","Male","45-64","college graduate","October","2012","Kaiser"
1,0,"NY","White",NA,"Male","45-64","college graduate","October","2012","Kaiser"
NA,NA,"CT","White","$20,000-$40,000","Female","18-29","high school graduate","October","2012","Kaiser"
1,0,"MO","White","$20,000-$40,000","Female","18-29","postgraduate","October","2012","Kaiser"
0,1,"CA","White","$40,000-$75,000","Female","30-44","college graduate","October","2012","Kaiser"
0,0,"MA","White","$20,000-$40,000","Female","30-44","college graduate","October","2012","Kaiser"
1,0,"WI","White","$40,000-$75,000","Female","45-64","college graduate","October","2012","Kaiser"
1,0,"IL","White","less than $20,000","Female","18-29","college graduate","October","2012","Kaiser"
1,0,"NJ","Black",NA,"Male","30-44","college graduate","October","2012","Kaiser"
0,NA,"MN","White","$75,000+","Male","18-29","some college","October","2012","Kaiser"
0,1,"NY","White",NA,"Female","30-44","postgraduate","October","2012","Kaiser"
1,0,"IN","Black","$40,000-$75,000","Female","30-44","high school graduate","October","2012","Kaiser"
0,0,"MA","White","$75,000+","Male","18-29","some college","October","2012","Kaiser"
0,NA,"NJ","White","$75,000+","Male","30-44","postgraduate","October","2012","Kaiser"
0,0,"IN","White","$75,000+","Female","45-64","college graduate","October","2012","Kaiser"
NA,1,"NY",NA,NA,"Male","65+","some college","October","2012","Kaiser"
1,1,"IL","White","$40,000-$75,000","Female","45-64","high school graduate","October","2012","Kaiser"
0,0,"MO","White","$20,000-$40,000","Male","18-29","some college","October","2012","Kaiser"
0,1,"RI","Hispanic","less than $20,000","Female","45-64","college graduate","October","2012","Kaiser"
0,1,"WI","White","$20,000-$40,000","Male","45-64","high school graduate","October","2012","Kaiser"
NA,0,"FL","Black",NA,"Male","45-64","college graduate","October","2012","Kaiser"
1,0,"NY","White","$20,000-$40,000","Female","45-64","high school graduate","October","2012","Kaiser"
1,0,"VA","Black","$20,000-$40,000","Male","18-29","high school graduate","October","2012","Kaiser"
0,0,"NJ","White","$75,000+","Male","45-64","college graduate","October","2012","Kaiser"
1,0,"PA","Black",NA,"Male","30-44","college graduate","October","2012","Kaiser"
1,0,"NC",NA,"$75,000+","Female","45-64","college graduate","October","2012","Kaiser"
0,0,"FL","White","$75,000+","Female","30-44","postgraduate","October","2012","Kaiser"
NA,0,"CT","Black","$20,000-$40,000","Male","18-29","some college","October","2012","Kaiser"
0,0,"IA","White",NA,"Female","45-64","college graduate","October","2012","Kaiser"
NA,0,"MD","Black",NA,"Female","18-29","college graduate","October","2012","Kaiser"
0,0,"NV","White","$75,000+","Female","30-44","college graduate","October","2012","Kaiser"
0,0,"NY","White","$40,000-$75,000","Male","45-64","high school graduate","October","2012","Kaiser"
1,0,"CA","White","$20,000-$40,000","Male","18-29","college graduate","October","2012","Kaiser"
NA,0,"OK","White","$20,000-$40,000","Female","65+","some college","October","2012","Kaiser"
0,1,"AR","White","$75,000+","Female","45-64","some college","October","2012","Kaiser"
NA,NA,"ID","White","$40,000-$75,000","Male","18-29","high school graduate","October","2012","Kaiser"
0,1,"AR","Black","less than $20,000","Female","30-44","some college","October","2012","Kaiser"
1,0,"AZ","White","$75,000+","Female","45-64","high school graduate","October","2012","Kaiser"
1,0,"CO","White","$40,000-$75,000","Female","45-64","college graduate","October","2012","Kaiser"
0,1,"FL","White","$75,000+","Male","18-29","college graduate","October","2012","Kaiser"
0,0,"TX","Black","less than $20,000","Male","18-29","some college","October","2012","Kaiser"
0,0,"CA","White","$20,000-$40,000","Male","18-29","high school graduate","October","2012","Kaiser"
0,0,"CA","White","$40,000-$75,000","Female","45-64","postgraduate","October","2012","Kaiser"
1,0,"CA","Hispanic","$75,000+","Male","18-29","some college","October","2012","Kaiser"
1,0,"CA","White","$75,000+","Female","45-64","postgraduate","October","2012","Kaiser"
0,NA,"UT","White","$75,000+","Male","45-64","high school graduate","October","2012","Kaiser"
0,1,"ID","White","less than $20,000","Male","45-64","some college","October","2012","Kaiser"
1,0,"LA","White",NA,"Female","18-29","college graduate","October","2012","Kaiser"
0,0,"VA","White","$75,000+","Male","18-29","college graduate","October","2012","Kaiser"
1,0,"AR","Black","$40,000-$75,000","Male","45-64","postgraduate","October","2012","Kaiser"
NA,1,"ID","White","$40,000-$75,000","Male","45-64","high school graduate","October","2012","Kaiser"
NA,1,"SC","Black","$40,000-$75,000","Male","45-64","some college","October","2012","Kaiser"
NA,0,"OR","White","$20,000-$40,000","Female","45-64","high school graduate","October","2012","Kaiser"
1,0,"CA","Hispanic","$75,000+","Female","45-64","high school graduate","October","2012","Kaiser"
0,1,"AR","White","$75,000+","Male","65+","postgraduate","October","2012","Kaiser"
1,0,"KY",NA,NA,"Male","45-64","postgraduate","October","2012","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Male","18-29","some college","October","2012","Kaiser"
0,1,"CO","White","$20,000-$40,000","Male","30-44","high school graduate","October","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","college graduate","October","2012","Kaiser"
0,0,"NC","White","$75,000+","Female","45-64","postgraduate","October","2012","Kaiser"
NA,0,"CA","Black","less than $20,000","Male","18-29","high school graduate","October","2012","Kaiser"
NA,0,"CA","Hispanic",NA,"Male","18-29","some college","October","2012","Kaiser"
1,0,"FL","Black","$75,000+","Male","30-44","some college","October","2012","Kaiser"
1,0,"NJ","White","$40,000-$75,000","Male","45-64","college graduate","October","2012","Kaiser"
0,0,"MA","White","$75,000+","Male","45-64","college graduate","October","2012","Kaiser"
1,0,"NY","White","$75,000+","Male","45-64","postgraduate","October","2012","Kaiser"
NA,NA,"NY","Other","$20,000-$40,000","Male","30-44","college graduate","October","2012","Kaiser"
0,1,"NC","Hispanic","$40,000-$75,000","Female","45-64","college graduate","October","2012","Kaiser"
0,1,"NJ","White","$40,000-$75,000","Male","45-64","college graduate","October","2012","Kaiser"
1,0,"IN","White",NA,"Female","18-29","some college","October","2012","Kaiser"
1,0,"OH","White","$40,000-$75,000","Male","45-64","postgraduate","October","2012","Kaiser"
NA,NA,"PA","Hispanic",NA,"Female","18-29","less than a high school education","October","2012","Kaiser"
1,NA,"ME","White","$75,000+","Male","18-29","high school graduate","October","2012","Kaiser"
1,0,"IN","White",NA,"Male","18-29","some college","October","2012","Kaiser"
1,1,"GA","White","$40,000-$75,000","Male","45-64","high school graduate","October","2012","Kaiser"
1,0,"NY","White","$75,000+","Female","30-44","college graduate","October","2012","Kaiser"
0,1,"NJ","Other",NA,"Male","18-29","college graduate","October","2012","Kaiser"
1,1,"NC","Hispanic","$20,000-$40,000","Male","30-44","some college","October","2012","Kaiser"
1,0,"VA","Black","$20,000-$40,000","Male","30-44","some college","October","2012","Kaiser"
1,0,"MN","Hispanic","$20,000-$40,000","Male","30-44","college graduate","October","2012","Kaiser"
0,NA,"GA","White",NA,"Female","65+","college graduate","October","2012","Kaiser"
1,0,"IN","White","$75,000+","Male","45-64","postgraduate","October","2012","Kaiser"
NA,NA,"NH","White",NA,"Female","18-29","some college","October","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Female","45-64","college graduate","October","2012","Kaiser"
1,0,"DE","White","less than $20,000","Female","18-29","some college","October","2012","Kaiser"
0,0,"MN","White","$40,000-$75,000","Male","65+","high school graduate","October","2012","Kaiser"
0,1,"PA","White","less than $20,000","Male","30-44","high school graduate","October","2012","Kaiser"
0,NA,"AR","White","$75,000+","Male","45-64","some college","October","2012","Kaiser"
1,0,"KY","White","$20,000-$40,000","Female","30-44","high school graduate","October","2012","Kaiser"
0,0,"TX","Hispanic","less than $20,000","Male","18-29","some college","October","2012","Kaiser"
1,0,"MN","Black","$75,000+","Male","30-44","college graduate","October","2012","Kaiser"
1,NA,"MS","White","$40,000-$75,000","Female","18-29","college graduate","October","2012","Kaiser"
0,NA,"OH","White","$40,000-$75,000","Female","30-44","high school graduate","October","2012","Kaiser"
1,0,"NY","White",NA,"Male","65+","college graduate","October","2012","Kaiser"
1,0,"NY","White","$20,000-$40,000","Female","30-44","postgraduate","October","2012","Kaiser"
0,1,"PA",NA,NA,"Male","65+","high school graduate","October","2012","Kaiser"
0,0,"AL","White","$75,000+","Male","30-44","postgraduate","October","2012","Kaiser"
1,0,"AL","Black","$40,000-$75,000","Female","45-64","some college","October","2012","Kaiser"
1,1,"MN","White","$75,000+","Female","45-64","some college","October","2012","Kaiser"
NA,0,"TN","White","less than $20,000","Female","65+","high school graduate","October","2012","Kaiser"
NA,0,"AZ","Other","$40,000-$75,000","Male","18-29","high school graduate","October","2012","Kaiser"
NA,0,"CA","White","$40,000-$75,000","Male","18-29","some college","October","2012","Kaiser"
NA,NA,"CA","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","October","2012","Kaiser"
0,0,"GA","White","less than $20,000","Female","18-29","high school graduate","October","2012","Kaiser"
0,1,"TX","White","less than $20,000","Female","65+","some college","October","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Male","45-64","college graduate","October","2012","Kaiser"
1,0,"FL","Hispanic","less than $20,000","Female","30-44","college graduate","October","2012","Kaiser"
1,0,"TX","Hispanic","$75,000+","Male","45-64","high school graduate","October","2012","Kaiser"
1,1,"AR","White","$20,000-$40,000","Male","30-44","high school graduate","October","2012","Kaiser"
0,0,"CA","Hispanic","$20,000-$40,000","Male","18-29","some college","October","2012","Kaiser"
1,0,"FL","Black","$75,000+","Female","45-64","some college","October","2012","Kaiser"
NA,NA,"MN","White","less than $20,000","Male","45-64","high school graduate","October","2012","Kaiser"
1,1,"LA","White","$75,000+","Male","65+","some college","October","2012","Kaiser"
NA,NA,"TN","White",NA,"Male","65+","less than a high school education","October","2012","Kaiser"
0,1,"FL","White","$75,000+","Male","18-29","college graduate","October","2012","Kaiser"
0,1,"MD","White","$40,000-$75,000","Male","45-64","high school graduate","October","2012","Kaiser"
