"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
NA,1,"CA","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","May","2012","Kaiser"
NA,0,"NV","Black","$40,000-$75,000","Male","65+","some college","May","2012","Kaiser"
0,0,"AZ",NA,NA,"Male","18-29","less than a high school education","May","2012","Kaiser"
0,0,"TN","White","$20,000-$40,000","Female","18-29","high school graduate","May","2012","Kaiser"
0,0,"TX","Hispanic","$40,000-$75,000","Male","45-64","high school graduate","May","2012","Kaiser"
0,NA,"TX","White","$75,000+","Male","45-64","college graduate","May","2012","Kaiser"
1,0,"MI","Other","$20,000-$40,000","Male","30-44","postgraduate","May","2012","Kaiser"
1,0,"CT","White","$75,000+","Female","45-64","postgraduate","May","2012","Kaiser"
0,0,"GA","White","$75,000+","Male","45-64",NA,"May","2012","Kaiser"
0,0,"WA","White","less than $20,000","Female","65+","some college","May","2012","Kaiser"
NA,0,"MD","White","$40,000-$75,000","Male","18-29","college graduate","May","2012","Kaiser"
0,0,"GA","Hispanic","$75,000+","Male","30-44","postgraduate","May","2012","Kaiser"
0,1,"PA","White","$75,000+","Male","45-64","college graduate","May","2012","Kaiser"
0,0,"TX","Hispanic","$20,000-$40,000","Female","18-29","some college","May","2012","Kaiser"
1,0,"KS","White","$75,000+","Male","45-64","postgraduate","May","2012","Kaiser"
1,0,"OH","White","$75,000+","Male","30-44","postgraduate","May","2012","Kaiser"
1,1,"IA","White","$20,000-$40,000","Male","18-29","some college","May","2012","Kaiser"
0,1,"MS","Hispanic","$20,000-$40,000","Male","45-64","high school graduate","May","2012","Kaiser"
0,0,"SC","White","$75,000+","Male","45-64","postgraduate","May","2012","Kaiser"
0,0,"AL","White","$40,000-$75,000","Female","45-64","some college","May","2012","Kaiser"
1,0,"IL","White","$40,000-$75,000","Female","45-64","some college","May","2012","Kaiser"
NA,0,"AR","White","less than $20,000","Female","45-64","less than a high school education","May","2012","Kaiser"
0,1,"VA","Black","$75,000+","Male","18-29","some college","May","2012","Kaiser"
1,0,"CA","White","$75,000+","Female","45-64","college graduate","May","2012","Kaiser"
1,0,"TX","Other","$40,000-$75,000","Female","18-29","college graduate","May","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","65+","college graduate","May","2012","Kaiser"
0,NA,"OH","Black","$20,000-$40,000","Female","30-44","less than a high school education","May","2012","Kaiser"
0,1,"NE","White","$40,000-$75,000","Female","45-64","college graduate","May","2012","Kaiser"
NA,0,"IL","White","$75,000+","Male","45-64","high school graduate","May","2012","Kaiser"
1,0,"CA","Black","$20,000-$40,000","Female","30-44","college graduate","May","2012","Kaiser"
1,0,"OH","Black","$40,000-$75,000","Female","45-64","college graduate","May","2012","Kaiser"
NA,0,"DE","White",NA,"Male","30-44","high school graduate","May","2012","Kaiser"
1,0,"ME","White","$40,000-$75,000","Female","45-64","postgraduate","May","2012","Kaiser"
NA,0,"WV","Other","$20,000-$40,000","Female","18-29","college graduate","May","2012","Kaiser"
1,0,"NC","White","less than $20,000","Male","45-64","high school graduate","May","2012","Kaiser"
1,0,"RI","White","$40,000-$75,000","Male","30-44","postgraduate","May","2012","Kaiser"
1,0,"TX","Black","$20,000-$40,000","Female","18-29","college graduate","May","2012","Kaiser"
NA,NA,"KY","White","$20,000-$40,000","Male","18-29","high school graduate","May","2012","Kaiser"
NA,0,"MS",NA,"$75,000+","Male","45-64","postgraduate","May","2012","Kaiser"
NA,NA,"OK","White","$20,000-$40,000","Female","45-64","less than a high school education","May","2012","Kaiser"
1,0,"IA",NA,NA,"Female","18-29","some college","May","2012","Kaiser"
0,0,"CA","White","$40,000-$75,000","Male","65+","postgraduate","May","2012","Kaiser"
1,1,"KY","Hispanic","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
0,0,"VA","White","$20,000-$40,000","Male","45-64","high school graduate","May","2012","Kaiser"
NA,NA,"TX","White","$20,000-$40,000","Male","18-29","college graduate","May","2012","Kaiser"
0,1,"LA","Other","$75,000+","Male","30-44","high school graduate","May","2012","Kaiser"
0,0,"ID","White","$75,000+","Female","45-64","college graduate","May","2012","Kaiser"
0,1,"OH","White","$20,000-$40,000","Male","45-64","postgraduate","May","2012","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Male","65+","some college","May","2012","Kaiser"
NA,0,"IA","White","$40,000-$75,000","Male","45-64","high school graduate","May","2012","Kaiser"
0,1,"OK","White",NA,"Female","18-29","some college","May","2012","Kaiser"
NA,0,"GA","White",NA,"Male","65+","some college","May","2012","Kaiser"
0,1,"MI","White","$40,000-$75,000","Female","18-29","college graduate","May","2012","Kaiser"
NA,NA,"KS","White","$20,000-$40,000","Male","18-29","college graduate","May","2012","Kaiser"
1,0,"MO","White","$75,000+","Female","30-44","postgraduate","May","2012","Kaiser"
0,1,"TX","White","$40,000-$75,000","Female","45-64","college graduate","May","2012","Kaiser"
1,0,"IL","Black","$75,000+","Male","45-64","college graduate","May","2012","Kaiser"
1,NA,"AL","Black","$20,000-$40,000","Female","18-29","some college","May","2012","Kaiser"
1,NA,"FL","Black","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
0,1,"KY","White","$75,000+","Male","18-29","some college","May","2012","Kaiser"
1,0,"MI","White","$40,000-$75,000","Female","18-29","college graduate","May","2012","Kaiser"
NA,0,"MO","White","$20,000-$40,000","Male","18-29","some college","May","2012","Kaiser"
0,0,"AR","Other","less than $20,000","Female","18-29","college graduate","May","2012","Kaiser"
1,1,"WA","Hispanic","less than $20,000","Male","30-44","less than a high school education","May","2012","Kaiser"
0,0,"NC","Other","$40,000-$75,000","Female","18-29","college graduate","May","2012","Kaiser"
0,0,"PA","White","$40,000-$75,000","Female","45-64","postgraduate","May","2012","Kaiser"
1,0,"VA","White","$75,000+","Female","45-64","postgraduate","May","2012","Kaiser"
0,0,"FL","White","less than $20,000","Male","30-44","high school graduate","May","2012","Kaiser"
NA,0,"FL","Hispanic","less than $20,000","Male","30-44","high school graduate","May","2012","Kaiser"
0,0,"OK","White","$40,000-$75,000","Female","30-44","postgraduate","May","2012","Kaiser"
NA,0,"MI","Hispanic","$40,000-$75,000","Female","18-29","college graduate","May","2012","Kaiser"
1,0,"NC","Black","$40,000-$75,000","Male","45-64","some college","May","2012","Kaiser"
1,0,"OH","White","$20,000-$40,000","Female","30-44","college graduate","May","2012","Kaiser"
0,1,"TN","White","less than $20,000","Female","30-44","high school graduate","May","2012","Kaiser"
NA,0,"OK","Black","$40,000-$75,000","Female","30-44","postgraduate","May","2012","Kaiser"
1,0,"TN","Black","less than $20,000","Female","18-29","some college","May","2012","Kaiser"
0,0,"MS","White","$75,000+","Female","18-29","college graduate","May","2012","Kaiser"
NA,0,"MO","White","$40,000-$75,000","Male","30-44","high school graduate","May","2012","Kaiser"
0,0,"WY","White",NA,"Male","45-64","some college","May","2012","Kaiser"
0,0,"FL","White","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
0,1,"TX","White","$75,000+","Male","65+","some college","May","2012","Kaiser"
1,0,"IL","White","$40,000-$75,000","Female","30-44","postgraduate","May","2012","Kaiser"
0,1,"MI","White","$40,000-$75,000","Male","45-64","postgraduate","May","2012","Kaiser"
1,1,"TX","Black","$20,000-$40,000","Male","45-64","high school graduate","May","2012","Kaiser"
1,1,"NM","Hispanic","less than $20,000","Male","18-29","high school graduate","May","2012","Kaiser"
NA,0,"OH","White","$75,000+","Male","45-64","college graduate","May","2012","Kaiser"
0,0,"CO","White","$40,000-$75,000","Female","30-44","college graduate","May","2012","Kaiser"
1,NA,"WV","White","less than $20,000","Female","30-44","some college","May","2012","Kaiser"
1,0,"PA","White","$20,000-$40,000","Female","65+","postgraduate","May","2012","Kaiser"
NA,0,"IN","Black","less than $20,000","Female","18-29","college graduate","May","2012","Kaiser"
0,1,"IL","White","$40,000-$75,000","Male","65+","college graduate","May","2012","Kaiser"
NA,0,"TX","White","$20,000-$40,000","Female","18-29","some college","May","2012","Kaiser"
NA,0,"AZ","White","$75,000+","Female","45-64","postgraduate","May","2012","Kaiser"
1,0,"OH","Black","$40,000-$75,000","Male","45-64","college graduate","May","2012","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Male","18-29","high school graduate","May","2012","Kaiser"
NA,0,"VA","Hispanic","$40,000-$75,000","Female","18-29","high school graduate","May","2012","Kaiser"
NA,0,"MI","Black",NA,"Male","18-29","some college","May","2012","Kaiser"
0,1,"MN","White","$40,000-$75,000","Male","45-64","some college","May","2012","Kaiser"
0,0,"PA","White","$75,000+","Female","45-64","postgraduate","May","2012","Kaiser"
1,0,"CA","Black","$75,000+","Male","30-44","postgraduate","May","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Male","65+","postgraduate","May","2012","Kaiser"
0,0,"IL","Other","$20,000-$40,000","Male","18-29","college graduate","May","2012","Kaiser"
0,0,"IA","White","$20,000-$40,000","Male","18-29","high school graduate","May","2012","Kaiser"
1,0,"FL","White","$20,000-$40,000","Female","45-64","postgraduate","May","2012","Kaiser"
0,NA,"MT","White","$20,000-$40,000","Male","45-64","high school graduate","May","2012","Kaiser"
0,NA,"WA","White","$20,000-$40,000","Female","30-44","high school graduate","May","2012","Kaiser"
0,0,"IL","White",NA,"Male","30-44","college graduate","May","2012","Kaiser"
1,0,"FL","Black","$40,000-$75,000","Male","30-44","some college","May","2012","Kaiser"
0,1,"ID","White","$20,000-$40,000","Female","65+","high school graduate","May","2012","Kaiser"
1,0,"MD","White","$20,000-$40,000","Female","18-29","high school graduate","May","2012","Kaiser"
1,0,"IL","Black","less than $20,000","Female","45-64","some college","May","2012","Kaiser"
1,0,"NC","Black","$40,000-$75,000","Female","30-44","postgraduate","May","2012","Kaiser"
0,1,"GA","Hispanic","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
0,0,"MO","Hispanic","$75,000+","Female","45-64","postgraduate","May","2012","Kaiser"
0,1,"TX","White","$40,000-$75,000","Female","65+","some college","May","2012","Kaiser"
1,0,"TX","Black","$20,000-$40,000","Male","18-29","some college","May","2012","Kaiser"
0,1,"MS","White","$75,000+","Male","45-64","less than a high school education","May","2012","Kaiser"
NA,0,"TX","Hispanic",NA,"Male","18-29","high school graduate","May","2012","Kaiser"
1,0,"WV","White","$20,000-$40,000","Male","65+","high school graduate","May","2012","Kaiser"
0,NA,"OR","White","$75,000+","Female","18-29","college graduate","May","2012","Kaiser"
0,0,"MD","White","$75,000+","Female","30-44","college graduate","May","2012","Kaiser"
1,0,"CT","White","$75,000+","Female","45-64","some college","May","2012","Kaiser"
1,1,"NY","White","$40,000-$75,000","Female","18-29","some college","May","2012","Kaiser"
NA,0,"OH","White","$20,000-$40,000","Male","18-29","high school graduate","May","2012","Kaiser"
0,1,"GA","White","$75,000+","Male","65+","college graduate","May","2012","Kaiser"
NA,0,"KY","White","$75,000+","Male","18-29","high school graduate","May","2012","Kaiser"
1,0,"VA","White","$75,000+","Female","30-44","college graduate","May","2012","Kaiser"
0,NA,"TX","White",NA,"Male","45-64","high school graduate","May","2012","Kaiser"
0,1,"TN","Other","$20,000-$40,000","Male","45-64","high school graduate","May","2012","Kaiser"
0,1,"PA","White","$20,000-$40,000","Female","18-29","high school graduate","May","2012","Kaiser"
1,NA,"IL","Other",NA,"Male","18-29","less than a high school education","May","2012","Kaiser"
0,1,"WA","White","$40,000-$75,000","Male","18-29","high school graduate","May","2012","Kaiser"
0,1,"PA","White","$40,000-$75,000","Male","45-64","college graduate","May","2012","Kaiser"
NA,0,"OR","White","$75,000+","Female","18-29","less than a high school education","May","2012","Kaiser"
NA,1,"WV","White","$75,000+","Male","18-29","high school graduate","May","2012","Kaiser"
NA,NA,"NC","Hispanic","$20,000-$40,000","Female","45-64","less than a high school education","May","2012","Kaiser"
0,1,"MI","White","$75,000+","Male","45-64","some college","May","2012","Kaiser"
1,0,"TX","Hispanic","$20,000-$40,000","Female","18-29","postgraduate","May","2012","Kaiser"
1,0,"NJ","White","$75,000+","Female","18-29","some college","May","2012","Kaiser"
NA,0,"TX","White","$40,000-$75,000","Female","45-64","college graduate","May","2012","Kaiser"
0,0,"GA","White","$40,000-$75,000","Female","18-29","high school graduate","May","2012","Kaiser"
1,0,"FL","Black","$20,000-$40,000","Female","30-44","some college","May","2012","Kaiser"
NA,0,"FL","Hispanic","less than $20,000","Male","30-44","some college","May","2012","Kaiser"
1,NA,"MO","White","$20,000-$40,000","Female","18-29","college graduate","May","2012","Kaiser"
1,1,"TX","Other","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
0,1,"CA","White",NA,"Male","45-64","high school graduate","May","2012","Kaiser"
1,0,"MA","White","$75,000+","Male","18-29","postgraduate","May","2012","Kaiser"
NA,0,"UT",NA,"less than $20,000","Female","45-64","high school graduate","May","2012","Kaiser"
NA,0,"KY","White","$20,000-$40,000","Male","18-29","some college","May","2012","Kaiser"
1,0,"VA","White","$75,000+","Male","45-64","high school graduate","May","2012","Kaiser"
1,0,"MN","White","$40,000-$75,000","Female","45-64","high school graduate","May","2012","Kaiser"
1,0,"IL","Black","$20,000-$40,000","Female","65+","high school graduate","May","2012","Kaiser"
NA,0,"NY","Other","$75,000+","Female","30-44","college graduate","May","2012","Kaiser"
1,0,"TX","White","$75,000+","Male","18-29","some college","May","2012","Kaiser"
0,0,"LA","Black","$40,000-$75,000","Male","18-29","high school graduate","May","2012","Kaiser"
NA,0,"CA","Hispanic","$75,000+","Female","18-29","college graduate","May","2012","Kaiser"
1,1,"NJ","Other","$40,000-$75,000","Male","18-29","college graduate","May","2012","Kaiser"
0,0,"CA","Black","$20,000-$40,000","Male","45-64","less than a high school education","May","2012","Kaiser"
1,0,"VA","White","$20,000-$40,000","Female","30-44","some college","May","2012","Kaiser"
1,0,"IL","White","less than $20,000","Male","30-44","some college","May","2012","Kaiser"
NA,0,"OR","White","$40,000-$75,000","Male","65+","postgraduate","May","2012","Kaiser"
0,NA,"CA","White","$20,000-$40,000","Female","18-29","some college","May","2012","Kaiser"
1,0,"FL","Black",NA,"Male","18-29","high school graduate","May","2012","Kaiser"
1,0,"OH","White","$40,000-$75,000","Male","30-44","postgraduate","May","2012","Kaiser"
1,0,"MA","White","$75,000+","Female","30-44","postgraduate","May","2012","Kaiser"
0,0,"FL","Black",NA,"Female","30-44","college graduate","May","2012","Kaiser"
NA,0,"IN","White",NA,"Female","18-29","some college","May","2012","Kaiser"
0,1,"WA","White","$40,000-$75,000","Male","30-44","postgraduate","May","2012","Kaiser"
0,1,"IL","White","$75,000+","Female","45-64","some college","May","2012","Kaiser"
0,0,"SC","White","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
0,0,"OH","White","$40,000-$75,000","Male","30-44","less than a high school education","May","2012","Kaiser"
0,1,"TX","Other","$20,000-$40,000","Female","45-64","college graduate","May","2012","Kaiser"
1,NA,"MN","White","$20,000-$40,000","Male","18-29","high school graduate","May","2012","Kaiser"
1,NA,"MO","Black","less than $20,000","Male","65+","less than a high school education","May","2012","Kaiser"
NA,1,"MI","White","$75,000+","Male","30-44","high school graduate","May","2012","Kaiser"
NA,NA,"TN","White","less than $20,000","Female","18-29","less than a high school education","May","2012","Kaiser"
1,0,"WA","White","$20,000-$40,000","Male","18-29","college graduate","May","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","18-29","high school graduate","May","2012","Kaiser"
0,1,"NM","White",NA,"Male","45-64","some college","May","2012","Kaiser"
1,0,"AZ","White","$20,000-$40,000","Male","65+","some college","May","2012","Kaiser"
1,0,"KS","White","$40,000-$75,000","Female","30-44","college graduate","May","2012","Kaiser"
0,1,"IA","White","$20,000-$40,000","Male","18-29","college graduate","May","2012","Kaiser"
0,0,"FL","White","$75,000+","Male","45-64","some college","May","2012","Kaiser"
0,1,"NM","White","$20,000-$40,000","Female","45-64","college graduate","May","2012","Kaiser"
0,0,"TX","White","$75,000+","Male","18-29","some college","May","2012","Kaiser"
0,1,"ID","White","$40,000-$75,000","Male","18-29","high school graduate","May","2012","Kaiser"
1,0,"IA","Black","$20,000-$40,000","Male","45-64","college graduate","May","2012","Kaiser"
0,0,"FL","White","$75,000+","Male","45-64","high school graduate","May","2012","Kaiser"
0,1,"MI","White","$20,000-$40,000","Male","45-64","high school graduate","May","2012","Kaiser"
1,0,"MO","White","$20,000-$40,000","Male","45-64","high school graduate","May","2012","Kaiser"
1,0,"OH","White","$40,000-$75,000","Female","30-44","postgraduate","May","2012","Kaiser"
1,1,"NM",NA,"$20,000-$40,000","Male","30-44","high school graduate","May","2012","Kaiser"
0,0,"OR","White",NA,"Female","65+","less than a high school education","May","2012","Kaiser"
0,NA,"NY","White",NA,"Female","30-44","some college","May","2012","Kaiser"
1,0,"WV","Black","$20,000-$40,000","Female","45-64","high school graduate","May","2012","Kaiser"
1,0,"TX","White","less than $20,000","Male","18-29","less than a high school education","May","2012","Kaiser"
0,1,"NM","White","$20,000-$40,000","Female","45-64","high school graduate","May","2012","Kaiser"
NA,0,"MI","Other",NA,"Male","18-29","high school graduate","May","2012","Kaiser"
0,1,"CA","White","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
0,1,"MO","White","$20,000-$40,000","Male","45-64","high school graduate","May","2012","Kaiser"
1,0,"GA","White","$20,000-$40,000","Male","45-64","high school graduate","May","2012","Kaiser"
0,0,"FL","Black","$40,000-$75,000","Male","30-44","postgraduate","May","2012","Kaiser"
1,0,"PA","White","$75,000+","Female","45-64","some college","May","2012","Kaiser"
1,0,"FL","White",NA,"Male","30-44","some college","May","2012","Kaiser"
0,0,"FL","White","$40,000-$75,000","Male","65+","some college","May","2012","Kaiser"
0,1,"IA","White","$40,000-$75,000","Male","30-44","postgraduate","May","2012","Kaiser"
1,0,"MN","White","$40,000-$75,000","Female","18-29","college graduate","May","2012","Kaiser"
0,0,"OH","White","less than $20,000","Male","45-64","less than a high school education","May","2012","Kaiser"
NA,NA,"TX","Hispanic",NA,"Female","30-44","less than a high school education","May","2012","Kaiser"
0,0,"PA","White","less than $20,000","Male","45-64","less than a high school education","May","2012","Kaiser"
NA,0,"IL","White","less than $20,000","Male","65+","high school graduate","May","2012","Kaiser"
1,0,"TX","White","$40,000-$75,000","Male","18-29","college graduate","May","2012","Kaiser"
1,0,"IN","White","$40,000-$75,000","Female","30-44","postgraduate","May","2012","Kaiser"
NA,NA,"CT","White","less than $20,000","Male","18-29","less than a high school education","May","2012","Kaiser"
1,NA,"IL",NA,"less than $20,000","Female","30-44","college graduate","May","2012","Kaiser"
0,0,"TN","White","$40,000-$75,000","Male","45-64","high school graduate","May","2012","Kaiser"
1,0,"NY","Hispanic","$75,000+","Male","18-29","college graduate","May","2012","Kaiser"
0,1,"MI","White","$40,000-$75,000","Male","45-64","college graduate","May","2012","Kaiser"
0,1,"AL","White","$20,000-$40,000","Female","45-64","high school graduate","May","2012","Kaiser"
1,0,"IL","Hispanic","less than $20,000","Female","18-29","some college","May","2012","Kaiser"
0,0,"TX","White","less than $20,000","Male","18-29","high school graduate","May","2012","Kaiser"
1,NA,"TX","Black","less than $20,000","Male","45-64","postgraduate","May","2012","Kaiser"
0,0,"MI","White","$75,000+","Female","45-64","college graduate","May","2012","Kaiser"
0,0,"CA","White",NA,"Female","45-64","some college","May","2012","Kaiser"
1,0,"OH","White","less than $20,000","Male","30-44","high school graduate","May","2012","Kaiser"
0,1,"NM","White","$20,000-$40,000","Female","45-64","college graduate","May","2012","Kaiser"
0,0,"CO","White","$40,000-$75,000","Male","18-29","high school graduate","May","2012","Kaiser"
NA,0,"MS","Black","less than $20,000","Male","65+","high school graduate","May","2012","Kaiser"
1,0,"CA","Black","less than $20,000","Female","45-64","less than a high school education","May","2012","Kaiser"
0,NA,"MD","Hispanic","less than $20,000","Male","45-64",NA,"May","2012","Kaiser"
NA,0,"CA","White","$75,000+","Male","18-29","some college","May","2012","Kaiser"
1,0,"FL","White",NA,"Female","45-64","college graduate","May","2012","Kaiser"
0,0,"MI","Other","$75,000+","Female","18-29","some college","May","2012","Kaiser"
NA,0,"ID","White","less than $20,000","Female","18-29","some college","May","2012","Kaiser"
1,1,"NY","White","$40,000-$75,000","Female","30-44","college graduate","May","2012","Kaiser"
NA,0,"IL","White","$20,000-$40,000","Male","30-44","college graduate","May","2012","Kaiser"
1,0,"LA","Black","$40,000-$75,000","Male","30-44","some college","May","2012","Kaiser"
NA,0,"CO","White","$75,000+","Male","45-64","postgraduate","May","2012","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Male","18-29","some college","May","2012","Kaiser"
1,0,"OK","White","$20,000-$40,000","Male","18-29","some college","May","2012","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Male","65+","college graduate","May","2012","Kaiser"
0,1,"CA","White","$20,000-$40,000","Male","30-44","some college","May","2012","Kaiser"
1,0,"WA","Other","$40,000-$75,000","Female","18-29","college graduate","May","2012","Kaiser"
0,0,"UT","White","less than $20,000","Male","18-29","some college","May","2012","Kaiser"
0,0,"KY","Black","$40,000-$75,000","Male","45-64","some college","May","2012","Kaiser"
0,0,"CO","Hispanic","$75,000+","Female","45-64","high school graduate","May","2012","Kaiser"
0,NA,"WA","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","May","2012","Kaiser"
0,NA,"CA","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","May","2012","Kaiser"
1,NA,"IL","Hispanic","less than $20,000","Female","45-64","less than a high school education","May","2012","Kaiser"
NA,NA,"UT","White","less than $20,000","Female","18-29","postgraduate","May","2012","Kaiser"
NA,0,"CA","White","less than $20,000","Female","45-64","college graduate","May","2012","Kaiser"
1,0,"CA","Black","$20,000-$40,000","Male","18-29","college graduate","May","2012","Kaiser"
0,0,"IL","White","$20,000-$40,000","Female","30-44","college graduate","May","2012","Kaiser"
NA,0,"OH","White","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
0,0,"MN","White","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
NA,NA,"CA","Hispanic",NA,"Male","18-29","high school graduate","May","2012","Kaiser"
0,1,"TN","White","$75,000+","Male","45-64","postgraduate","May","2012","Kaiser"
1,1,"NJ","Black","less than $20,000","Female","45-64","some college","May","2012","Kaiser"
NA,0,"AZ","Hispanic","less than $20,000","Male","30-44","less than a high school education","May","2012","Kaiser"
0,NA,"LA","Hispanic","less than $20,000","Male","30-44",NA,"May","2012","Kaiser"
0,1,"CA","White","$75,000+","Female","45-64","college graduate","May","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
0,0,"TX","Hispanic","less than $20,000","Male","18-29","high school graduate","May","2012","Kaiser"
0,0,"CA","White","$40,000-$75,000","Female","30-44","postgraduate","May","2012","Kaiser"
1,0,"FL","Hispanic","$20,000-$40,000","Female","30-44","some college","May","2012","Kaiser"
NA,0,"WA","Other",NA,"Male","18-29","high school graduate","May","2012","Kaiser"
0,0,"ID","White","less than $20,000","Male","18-29","high school graduate","May","2012","Kaiser"
0,0,"OR","White",NA,"Male","45-64","high school graduate","May","2012","Kaiser"
0,1,"UT","White","$75,000+","Male","45-64","some college","May","2012","Kaiser"
1,0,"OR","White","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
1,0,"CA","White","$20,000-$40,000","Male","30-44","some college","May","2012","Kaiser"
0,1,"CA","White","$75,000+","Male","45-64","college graduate","May","2012","Kaiser"
NA,1,"CA","Hispanic","$40,000-$75,000","Male","45-64","college graduate","May","2012","Kaiser"
NA,0,"WA","White","$20,000-$40,000","Male","18-29","college graduate","May","2012","Kaiser"
1,0,"AZ","White","$20,000-$40,000","Male","65+","college graduate","May","2012","Kaiser"
0,NA,"CA","Hispanic",NA,"Male","30-44","less than a high school education","May","2012","Kaiser"
0,NA,"OR",NA,NA,"Male","18-29",NA,"May","2012","Kaiser"
NA,0,"CA","Hispanic",NA,"Male","18-29","high school graduate","May","2012","Kaiser"
1,0,"GA","Hispanic","less than $20,000","Male","18-29","less than a high school education","May","2012","Kaiser"
NA,0,"CA","Hispanic","less than $20,000","Male","18-29","less than a high school education","May","2012","Kaiser"
1,0,"CA","White","$75,000+","Female","45-64","some college","May","2012","Kaiser"
0,0,"NV","Black","$20,000-$40,000","Female","30-44","postgraduate","May","2012","Kaiser"
NA,0,"CA","Other","$75,000+","Male","30-44","college graduate","May","2012","Kaiser"
NA,0,"CA","Hispanic","$40,000-$75,000","Male","30-44","high school graduate","May","2012","Kaiser"
0,1,"WA","White","$40,000-$75,000","Female","18-29","high school graduate","May","2012","Kaiser"
1,0,"WA","White","$75,000+","Male","45-64","some college","May","2012","Kaiser"
1,0,"NV","White","$75,000+","Female","45-64","college graduate","May","2012","Kaiser"
1,NA,"WA","Other","$75,000+","Male","45-64","some college","May","2012","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Male","45-64","some college","May","2012","Kaiser"
